indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
151731,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,206,Borough Park,2005,1.1
151732,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,0.9
151733,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,0.4
151734,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,1
151735,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,0.6
151736,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,0.5
151737,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,301,Washington Heights,2005,1.6
151738,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,0.9
151739,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,303,East Harlem,2005,2.1
151740,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,304,Upper West Side,2005,1.9
151741,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,305,Upper East Side,2005,2.9
151742,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,306,Chelsea - Clinton,2005,3.4
151743,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,4.4
151744,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,3.8
151745,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,3.2
151746,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,310,Lower Manhattan,2005,1.6
151747,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,401,Long Island City - Astoria,2005,1.2
151748,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,402,West Queens,2005,2
151749,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,403,Flushing - Clearview,2005,1.2
151750,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,404,Bayside - Little Neck,2005,2
151751,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,1
151752,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,406,Fresh Meadows,2005,2.1
151753,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,407,Southwest Queens,2005,1.4
151754,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,408,Jamaica,2005,0.6
151755,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,409,Southeast Queens,2005,0.5
151756,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,410,Rockaways,2005,0.2
151757,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,501,Port Richmond,2005,0.3
151758,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,502,Stapleton - St. George,2005,0.8
151759,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,503,Willowbrook,2005,0.8
151760,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,504,South Beach - Tottenville,2005,0.3
151761,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Citywide,1,New York City,2005,1.3
151762,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,1,Bronx,2005,2.5
151763,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,2,Brooklyn,2005,2.1
151764,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,3,Manhattan,2005,1.2
151765,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,4,Queens,2005,1.1
151766,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,5,Staten Island,2005,0.6
154442,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,101,Battery Park City, Tribeca,2005
154443,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,102,Greenwich Village, SOHO,2005
154444,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,103,Lower East Side, Chinatown,2005
154445,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,104,Chelsea, Clinton,2005
154446,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,105,Midtown Business District,2005,4.1
154447,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,2005
154448,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,107,West Side, Upper West Side,2005
154449,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,108,Upper East Side,2005,3.5
154450,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,109,Manhattanville, Hamilton Heights,2005
154451,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,110,Central Harlem,2005,0.8
154452,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,111,East Harlem,2005,2.1
154453,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,112,Washington Heights, Inwood,2005
154454,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,201,Melrose, Mott Haven,
154455,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,202,Hunts Point, Longwood,2005
154456,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,203,Morrisania, Crotona Park East,2005
154457,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,204,Highbridge, Concourse Village,2005
154458,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,205,University Hts., Fordham,
154459,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,206,East Tremont, Belmont,2005
154460,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,207,Bedford Park, Norwood,
154461,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,208,Riverdale, Kingsbridge,
154462,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,209,Soundview, Parkchester,2005
154463,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,210,Throgs Nk.,Co-op City,
154464,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,211,Pelham Parkway, Morris Park,
154465,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,212,Wakefield, Williamsbridge,2005
154466,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,301,Williamsburg, Greenpoint,2005
154467,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,2005
154468,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,303,Bedford Stuyvesant,2005,0.9
154469,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,304,Bushwick,2005,0.5
154470,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,305,East New York, Starrett City,2005
154471,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,306,Park Slope, Carroll Gardens,2005
154472,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,307,Sunset Park, Windsor Terrace,2005
154473,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,308,Crown Heights North,2005,1
154474,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,309,Crown Heights South, Wingate,2005
154475,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,310,Bay Ridge, Dyker Heights,2005
154476,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,311,Bensonhurst, Bath Beach,2005
154477,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,312,Borough Park, Ocean Parkway,2005
154478,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,313,Coney Island, Brighton Beach,2005
154479,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,314,Flatbush, Midwood,2005
154480,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,2005
154481,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,316,Brownsville, Ocean Hill,2005
154482,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,317,East Flatbush, Rugby,
154483,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,318,Canarsie, Flatlands,2005
154484,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,401,Astoria, Long Island City,2005
154485,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,402,Sunnyside, Woodside,2005
154486,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,403,Jackson Heights, North Corona,2005
154487,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,404,Elmhurst, South Corona,2005
154488,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,405,Ridgewood, Glendale,
154489,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,406,Forest Hills, Rego Park,2005
154490,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,407,Flushing Bay Terrace,2005,1.2
154491,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,408,Fresh Meadows, Briarwood,2005
154492,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,409,Woodhaven, Richmond Hill,2005
154493,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,410,Ozone Park, Howard Beach,2005
154494,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,411,Bayside, Douglastown,
154495,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,412,Jamaica, St. Albans,
154496,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,413,Queens Village, Rosedale,2005
154497,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,414,The Rockaways, Broad Channel,2005
154498,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,501,Stapleton, Port Richmond,2005
154499,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,502,New Springville, South Beach,2005
154500,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,503,Tottenville, Woodrow,
154501,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,101,Battery Park City, Tribeca,2005
154502,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,102,Greenwich Village, SOHO,2005
154503,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,103,Lower East Side, Chinatown,2005
154504,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,104,Chelsea, Clinton,2005
154505,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,105,Midtown Business District,2005,47.3
154506,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,2005
154507,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,107,West Side, Upper West Side,2005
154508,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,108,Upper East Side,2005,59.8
154509,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,109,Manhattanville, Hamilton Heights,2005
154510,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,110,Central Harlem,2005,30.3
154511,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,111,East Harlem,2005,56.8
154512,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,112,Washington Heights, Inwood,2005
154513,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,201,Melrose, Mott Haven,
154514,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,202,Hunts Point, Longwood,2005
154515,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,203,Morrisania, Crotona Park East,2005
154516,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,204,Highbridge, Concourse Village,2005
154517,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,205,University Hts., Fordham,
154518,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,206,East Tremont, Belmont,2005
154519,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,207,Bedford Park, Norwood,
154520,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,208,Riverdale, Kingsbridge,
154521,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,209,Soundview, Parkchester,2005
154522,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,210,Throgs Nk.,Co-op City,
154523,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,211,Pelham Parkway, Morris Park,
154524,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,212,Wakefield, Williamsbridge,2005
154525,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,301,Williamsburg, Greenpoint,2005
154526,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,2005
154527,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,303,Bedford Stuyvesant,2005,24.9
154528,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,304,Bushwick,2005,13.4
154529,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,305,East New York, Starrett City,2005
154530,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,306,Park Slope, Carroll Gardens,2005
154531,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,307,Sunset Park, Windsor Terrace,2005
154532,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,308,Crown Heights North,2005,25.3
154533,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,309,Crown Heights South, Wingate,2005
154534,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,310,Bay Ridge, Dyker Heights,2005
154535,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,311,Bensonhurst, Bath Beach,2005
154536,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,312,Borough Park, Ocean Parkway,2005
154537,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,313,Coney Island, Brighton Beach,2005
154538,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,314,Flatbush, Midwood,2005
154539,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,2005
154540,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,316,Brownsville, Ocean Hill,2005
154541,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,317,East Flatbush, Rugby,
154542,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,318,Canarsie, Flatlands,2005
154543,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,401,Astoria, Long Island City,2005
154544,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,402,Sunnyside, Woodside,2005
154545,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,403,Jackson Heights, North Corona,2005
154546,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,404,Elmhurst, South Corona,2005
154547,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,405,Ridgewood, Glendale,
154548,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,406,Forest Hills, Rego Park,2005
154549,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,407,Flushing Bay Terrace,2005,19.6
154550,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,408,Fresh Meadows, Briarwood,2005
154551,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,409,Woodhaven, Richmond Hill,2005
154552,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,410,Ozone Park, Howard Beach,2005
154553,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,411,Bayside, Douglastown,
154554,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,412,Jamaica, St. Albans,
154555,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,413,Queens Village, Rosedale,2005
154556,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,414,The Rockaways, Broad Channel,2005
154557,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,501,Stapleton, Port Richmond,2005
154558,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,502,New Springville, South Beach,2005
154559,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,503,Tottenville, Woodrow,
154560,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,101,Battery Park City, Tribeca,2005
154561,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,102,Greenwich Village, SOHO,2005
154562,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,103,Lower East Side, Chinatown,2005
154563,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,104,Chelsea, Clinton,2005
154564,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,105,Midtown Business District,2005,52.6
154565,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,2005
154566,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,107,West Side, Upper West Side,2005
154567,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,108,Upper East Side,2005,64
154568,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,109,Manhattanville, Hamilton Heights,2005
154569,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,110,Central Harlem,2005,31.4
154570,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,111,East Harlem,2005,59.3
154571,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,112,Washington Heights, Inwood,2005
154572,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,201,Melrose, Mott Haven,
154573,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,202,Hunts Point, Longwood,2005
154574,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,203,Morrisania, Crotona Park East,2005
154575,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,204,Highbridge, Concourse Village,2005
154576,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,205,University Hts., Fordham,
154577,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,206,East Tremont, Belmont,2005
154578,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,207,Bedford Park, Norwood,
154579,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,208,Riverdale, Kingsbridge,
154580,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,209,Soundview, Parkchester,2005
154581,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,210,Throgs Nk.,Co-op City,
154582,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,211,Pelham Parkway, Morris Park,
154583,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,212,Wakefield, Williamsbridge,2005
154584,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,301,Williamsburg, Greenpoint,2005
154585,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,2005
154586,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,303,Bedford Stuyvesant,2005,26
154587,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,304,Bushwick,2005,13.9
154588,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,305,East New York, Starrett City,2005
154589,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,306,Park Slope, Carroll Gardens,2005
154590,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,307,Sunset Park, Windsor Terrace,2005
154591,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,308,Crown Heights North,2005,26.4
154592,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,309,Crown Heights South, Wingate,2005
154593,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,310,Bay Ridge, Dyker Heights,2005
154594,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,311,Bensonhurst, Bath Beach,2005
154595,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,312,Borough Park, Ocean Parkway,2005
154596,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,313,Coney Island, Brighton Beach,2005
154597,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,314,Flatbush, Midwood,2005
154598,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,2005
154599,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,316,Brownsville, Ocean Hill,2005
154600,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,317,East Flatbush, Rugby,
154601,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,318,Canarsie, Flatlands,2005
154602,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,401,Astoria, Long Island City,2005
154603,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,402,Sunnyside, Woodside,2005
154604,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,403,Jackson Heights, North Corona,2005
154605,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,404,Elmhurst, South Corona,2005
154606,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,405,Ridgewood, Glendale,
154607,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,406,Forest Hills, Rego Park,2005
154608,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,407,Flushing Bay Terrace,2005,20.9
154609,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,408,Fresh Meadows, Briarwood,2005
154610,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,409,Woodhaven, Richmond Hill,2005
154611,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,410,Ozone Park, Howard Beach,2005
154612,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,411,Bayside, Douglastown,
154613,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,412,Jamaica, St. Albans,
154614,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,413,Queens Village, Rosedale,2005
154615,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,414,The Rockaways, Broad Channel,2005
154616,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,501,Stapleton, Port Richmond,2005
154617,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,502,New Springville, South Beach,2005
154618,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,503,Tottenville, Woodrow,
